i,id_starname,id_kic,id_koicand,id_kepler_name,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,kic_kepmag,kic_jmag,kic_hmag,kic_kmag,cks_fp,cks_steff,cks_steff_err1,cks_steff_err2,cks_slogg,cks_slogg_err1,cks_slogg_err2,cks_smet,cks_smet_err1,cks_smet_err2,cks_svsini,cks_svsini_err1,cks_svsini_err2,iso_steff,iso_steff_err1,iso_steff_err2,iso_slogg,iso_slogg_err1,iso_slogg_err2,iso_smet,iso_smet_err1,iso_smet_err2,iso_srad,iso_srad_err1,iso_srad_err2,iso_smass,iso_smass_err1,iso_smass_err2,iso_sage,iso_sage_err1,iso_sage_err2,iso_slogage,iso_slogage_err1,iso_slogage_err2,iso_sparallax,iso_sparallax_err1,iso_sparallax_err2,iso_prad,iso_prad_err1,iso_prad_err2,iso_sma,iso_sma_err1,iso_sma_err2,iso_insol,iso_insol_err1,iso_insol_err2,iso_teq,iso_teq_err1,iso_teq_err2
146,K00193,10799735,K00193.01,,NOT DISPOSITIONED,37.59030274,5.51E-06,-5.51E-06,2454990.35,0.000117,-0.000117,0.3722,0.0135,-0.0356,4.3987,0.0125,-0.0125,,,,21183.3,30.1,-30.1,0.13535,0.000164,-0.000443,4.59741,0.19564,-0.08909,14.82,6.71,-1.38,0.2244,,,573,,,25.53,34.13,-7.25,70.03,3,-3,888.35516,942,1,,6147,159,-207,4.463,0.047,-0.309,-0.12,0.22,-0.3,1.003,0.454,-0.094,1.064,0.209,-0.132,,,,stellar_q1_q16,14.904,13.742,13.433,13.483,TRUE,5627.8,60,-60,3.928,0.1,-0.1,0.03,0.04,-0.04,303.4,1,-1,5628,65,-65,3.96,0.11,-0.1,0.009,0.052,-0.038,1.8,0.29222594,-0.262480475,1.064,0.11203945,-0.071251936,8.128305162,2.256133603,-2.254346879,9.91,0.10638303,-0.141069142,0.528,0.09,-0.074,26.56262886,4.087742114,-4.087742114,0.22434957,0.00654066,-0.00654066,57.91699061,18.58344303,-18.58344303,703.0156985,55.93381787,-55.93381787
147,K00195,11502867,K00195.01,Kepler-426 b,CONFIRMED,3.217518593,1.76E-07,-1.76E-07,2454966.632,4.51E-05,-4.51E-05,0.6387,0.0086,-0.0109,2.12039,0.00703,-0.00703,,,,15070.3,15.7,-15.7,0.118499,0.000271,-0.000357,2.22382,0.07006,-0.06571,11.68,4.91,-1.04,0.042,,,1200,,,489.84,608.22,-127.72,10.676,0.336,-0.336,1428.1486,1337.8,1,,5866,158,-165,4.507,0.044,-0.294,-0.18,0.26,-0.28,0.903,0.379,-0.081,0.956,0.116,-0.108,,,,stellar_q1_q16,14.835,13.624,13.23,13.212,FALSE,5535.3,60,-60,4.48,0.1,-0.1,-0.169,0.04,-0.04,0.1,1,-1,5535,64,-66,4.476,0.061,-0.075,-0.161,0.043,-0.044,0.893,0.076124763,-0.055928343,0.871,0.033829815,-0.032976604,7.762471166,3.543775018,-3.949062708,9.89,0.163318438,-0.308686674,1.216,0.083,-0.095,11.56013935,0.931487727,-0.931487727,0.040760992,0.000680566,-0.000680566,402.9601019,68.94487697,-68.94487697,1141.771078,48.70337157,-48.70337157
148,K00197,2987027,K00197.01,Kepler-489 b,CONFIRMED,17.27629612,2.46E-06,-2.46E-06,2454966.839,0.000116,-0.000116,0.0127,0.0747,-0.0126,3.94332,0.00412,-0.00412,,,,10908,14.8,-14.8,0.092902,0.000158,-5.70E-05,3.10281,0.00317,-0.05598,8.34,9.25,-0.8,0.1202,,,587,,,27.98,113.51,-7.38,36.5819,0.0374,-0.0374,797.4122,916.9,1,,5085,165,-131,4.498,0.076,-0.663,0,0.3,-0.26,0.822,0.912,-0.079,0.775,0.139,-0.058,,,,stellar_q1_q16,14.018,12.536,12.058,11.959,FALSE,4937.7,60,-60,4.505,0.1,-0.1,0.025,0.04,-0.04,1.9,1,-1,4943,65,-65,4.559,0.038,-0.032,0.025,0.042,-0.042,0.773,0.030249159,-0.028548408,0.791,0.031293328,-0.02629206,9.120108394,4.463683746,-5.564574015,9.96,0.173021027,-0.409095118,2.67,0.11,-0.11,7.852369135,0.630180945,-0.630180945,0.120993604,0.002033496,-0.002033496,21.79599291,3.746169323,-3.746169323,550.6272375,23.60545528,-23.60545528
149,K00201,6849046,K00201.01,Kepler-491 b,CONFIRMED,4.225384512,2.68E-07,-2.68E-07,2454970.561,5.34E-05,-5.34E-05,0.015,0.0522,-0.015,2.81829,0.00187,-0.00187,,,,7796.4,6.2,-6.2,0.079478,6.40E-05,-3.50E-05,2.00967,0.00487,-0.01546,9.16,1.81,-0.67,0.0524,,,1118,,,369.43,198.64,-79.98,12.3785,0.03,-0.03,1438.4833,1488,1,,5649,98,-129,4.421,0.051,-0.159,0.48,0.08,-0.2,1.055,0.209,-0.077,1.071,0.06,-0.076,,,,stellar_q1_q16,14.014,12.746,12.426,12.354,FALSE,5521.9,60,-60,4.228,0.1,-0.1,0.369,0.04,-0.04,2.1,1,-1,5526,69,-67,4.243,0.096,-0.101,0.348,0.043,-0.042,1.26,0.171857615,-0.142249921,1.019,0.051228355,-0.039640187,9.204495718,1.897902103,-2.165493249,9.964,0.081416785,-0.116488882,1.28,0.16,-0.15,10.92536082,1.354730089,-1.354730089,0.05149991,0.000858356,-0.000858356,498.6759383,127.7592274,-127.7592274,1204.254088,76.92448908,-76.92448908
150,K00203,10619192,K00203.01,Kepler-17 b,CONFIRMED,1.485710952,4.60E-08,-4.60E-08,2454965.794,2.49E-05,-2.49E-05,0.0046,0.0143,-0.0046,2.2873,0.00088,-0.00088,,,,21801.9,11.1,-11.1,0.13313,4.10E-05,-3.20E-05,1.55478,0.00127,-0.00284,14.8,0.86,-0.83,0.0257,,,1561,,,1404.81,268.3,-251.37,5.661,0.00462,-0.00462,3067.1135,3057.2,1,,5624,88,-114,4.432,0.039,-0.052,0.3,0.1,-0.16,1.018,0.059,-0.057,1.021,0.024,-0.061,,,,stellar_q1_q16,14.141,12.992,12.67,12.585,FALSE,5722.4,60,-60,4.534,0.1,-0.1,0.333,0.04,-0.04,4.5,1,-1,5714,64,-64,4.442,0.041,-0.067,0.31,0.043,-0.042,1.035,0.08360317,-0.053192951,1.077,0.034539421,-0.036124391,2.570395783,2.230763308,-1.718760927,9.41,0.271346097,-0.479746572,1.371,0.078,-0.101,15.05266079,1.200363601,-1.200363601,0.026129386,0.000436792,-0.000436792,1507.362411,253.9983408,-253.9983408,1587.880979,66.88289614,-66.88289614
151,K00209,10723750,K00209.02,Kepler-117 b,CONFIRMED,18.79590048,1.17E-05,-1.17E-05,2454978.822,0.000518,-0.000518,0.4557,0.062,-0.2073,7.2696,0.0421,-0.0421,,,,2483.8,10,-10,0.046776,3.30E-05,-0.000909,0.34607,0.11044,-0.02273,6.04,3.66,-0.75,0.1473,,,808,,,100.91,184.08,-34.35,18.63,5.9,-5.9,231.92012,294.6,2,,6466,150,-239,4.373,0.068,-0.342,-0.04,0.22,-0.34,1.183,0.716,-0.147,1.205,0.265,-0.189,,,,stellar_q1_q16,14.274,13.324,12.988,13.011,FALSE,6085,60,-60,4.143,0.1,-0.1,0.028,0.04,-0.04,7.4,1,-1,6099,60,-72,4.15,0.1,-0.1,0.03,0.039,-0.038,1.51,0.231974223,-0.192385135,1.173,0.085289927,-0.055230169,4.570881896,0.931651606,-0.969979648,9.66,0.080562695,-0.103588668,0.75,0.11,-0.1,7.704832197,1.091708774,-1.091708774,0.145943258,0.002914233,-0.002914233,131.0884845,38.2429567,-38.2429567,862.2926053,62.64949487,-62.64949487
152,K00209,10723750,K00209.01,Kepler-117 c,CONFIRMED,50.79034619,2.35E-05,-2.35E-05,2454968.632,0.000361,-0.000361,0.2044,0.0506,-0.1393,10.877,0.0237,-0.0237,,,,5890.2,12.2,-12.2,0.070923,0.000672,-0.000187,0.38688,0.02389,-0.00831,9.16,5.55,-1.14,0.2858,,,580,,,26.8,48.9,-9.12,37.51,2.3,-2.3,378.3865,558.6,2,,6466,150,-239,4.373,0.068,-0.342,-0.04,0.22,-0.34,1.183,0.716,-0.147,1.205,0.265,-0.189,,,,stellar_q1_q16,14.274,13.324,12.988,13.011,FALSE,6085,60,-60,4.143,0.1,-0.1,0.028,0.04,-0.04,7.4,1,-1,6099,60,-72,4.15,0.1,-0.1,0.03,0.039,-0.038,1.51,0.231974223,-0.192385135,1.173,0.085289927,-0.055230169,4.570881896,0.931651606,-0.969979648,9.66,0.080562695,-0.103588668,0.75,0.11,-0.1,11.68165881,1.649045494,-1.649045494,0.28312736,0.005636617,-0.005636617,34.88149208,10.17506134,-10.17506134,619.315984,44.95833336,-44.95833336
153,K00211,10656508,K00211.01,,CANDIDATE,124.0359055,9.71E-05,-9.71E-05,2454969.015,0.000685,-0.000685,0.2363,0.092,-0.2363,4.8518,0.0406,-0.0406,,,,8249.5,56.3,-56.3,0.083871,0.000679,-0.000682,10.84181,1.07036,-1.18039,10.41,6.91,-1.14,0.5197,,,414,,,6.93,14.13,-2.21,206.6,20.4,-20.4,187.20616,181.5,1,,6343,150,-235,4.411,0.054,-0.378,0.07,0.17,-0.37,1.137,0.754,-0.125,1.213,0.261,-0.204,,,,stellar_q1_q16,14.989,13.909,13.624,13.586,FALSE,5830,60,-60,4.061,0.1,-0.1,-0.048,0.04,-0.04,3.7,1,-1,5811,69,-67,4.09,0.11,-0.13,-0.023,0.03,-0.051,1.55,0.281710845,-0.212275764,1.062,0.058027042,-0.048858342,7.014552984,1.30045787,-1.246531193,9.846,0.07386282,-0.084973108,0.575,0.092,-0.09,14.23482377,2.285217601,-2.285217601,0.497030266,0.008227772,-0.008227772,10.1112029,3.31136487,-3.31136487,454.4271101,37.44210405,-37.44210405
154,K00214,11046458,K00214.01,Kepler-424 b,CONFIRMED,3.311864499,3.63E-07,-3.63E-07,2454964.743,8.86E-05,-8.86E-05,0.8976,0.0067,-0.0047,1.3944,0.0135,-0.0135,,,,6206.4,26.9,-26.9,0.088368,0.001111,-0.000868,2.42898,0.06991,-0.21534,9.13,3.45,-1.04,0.0419,,,1158,,,424.48,486.06,-124.57,11.209,0.323,-0.323,458.08743,439.3,1,,5523,170,-143,4.437,0.09,-0.251,0.02,0.24,-0.24,0.946,0.358,-0.108,0.892,0.106,-0.066,,,,stellar_q1_q16,14.256,12.905,12.6,12.47,FALSE,5481.7,60,-60,4.315,0.1,-0.1,0.419,0.04,-0.04,2.5,1,-1,5481,72,-66,4.312,0.092,-0.089,0.393,0.043,-0.043,1.16,0.141909267,-0.122222093,1.003,0.040341091,-0.035261928,8.770008211,2.178929744,-2.707301178,9.943,0.096371995,-0.160333418,1.33,0.16,-0.14,11.18612878,1.271152862,-1.271152862,0.043555295,0.000725846,-0.000725846,573.3249884,135.0697434,-135.0697434,1246.99222,73.31963446,-73.31963446
155,K00232,4833421,K00232.01,Kepler-122 c,CONFIRMED,12.46599556,5.61E-06,-5.61E-06,2454967.004,0.000375,-0.000375,0.4116,0.017,-0.3288,5.0483,0.0292,-0.0292,,,,2323.6,8.9,-8.9,0.044946,0.000139,-0.000738,0.72565,0.21489,-0.00719,4.66,1.6,-0.43,0.1063,,,804,,,98.96,97.31,-26.99,18.13,5.4,-5.4,245.7026,306.4,5,,6103,143,-186,4.496,0.044,-0.262,-0.2,0.24,-0.3,0.949,0.327,-0.088,1.028,0.117,-0.132,,,,stellar_q1_q16,14.247,13.173,12.887,12.826,FALSE,5916.8,60,-60,4.267,0.1,-0.1,-0.083,0.04,-0.04,4,1,-1,5918,66,-65,4.301,0.081,-0.107,-0.074,0.046,-0.044,1.18,0.191460074,-0.112503156,1.026,0.049457764,-0.041437548,6.081350013,1.100384236,-1.290513709,9.784,0.072229331,-0.103588668,1.06,0.11,-0.15,5.79422571,0.763404932,-0.763404932,0.106188862,0.001785345,-0.001785345,135.2642054,36.80205634,-36.80205634,869.0789828,58.79697873,-58.79697873
156,K00232,4833421,K00232.05,Kepler-122 f,CONFIRMED,56.2587885,0.0003964,-0.0003964,2454997.224,0.00546,-0.00546,0.3786,0.0505,-0.3786,8.295,0.181,-0.181,,,,354.1,13.6,-13.6,0.017493,0.000327,-0.000608,0.70054,0.2526,-0.08391,1.81,0.63,-0.17,0.2903,,,487,,,13.27,13.05,-3.62,48.9,17.6,-17.6,22.362999,27.1,5,,6103,143,-186,4.496,0.044,-0.262,-0.2,0.24,-0.3,0.949,0.327,-0.088,1.028,0.117,-0.132,,,,stellar_q1_q16,14.247,13.173,12.887,12.826,FALSE,5916.8,60,-60,4.267,0.1,-0.1,-0.083,0.04,-0.04,4,1,-1,5918,66,-65,4.301,0.081,-0.107,-0.074,0.046,-0.044,1.18,0.191460074,-0.112503156,1.026,0.049457764,-0.041437548,6.081350013,1.100384236,-1.290513709,9.784,0.072229331,-0.103588668,1.06,0.11,-0.15,2.251507359,0.296147747,-0.296147747,0.289892486,0.004813816,-0.004813816,18.21125405,4.809372291,-4.809372291,526.4395259,34.76127784,-34.76127784
157,K00232,4833421,K00232.02,Kepler-122 b,CONFIRMED,5.76616658,1.11E-05,-1.11E-05,2454967.017,0.00159,-0.00159,0.0659,0.3172,-0.0658,3.8565,0.0431,-0.0431,,,,372.9,6.4,-6.4,0.01773,0.000331,-0.000208,0.89166,0.04571,-0.19943,1.84,0.63,-0.17,0.0636,,,1040,,,276.44,271.84,-75.39,11.616,0.595,-0.595,49.40037,64,5,,6103,143,-186,4.496,0.044,-0.262,-0.2,0.24,-0.3,0.949,0.327,-0.088,1.028,0.117,-0.132,,,,stellar_q1_q16,14.247,13.173,12.887,12.826,FALSE,5916.8,60,-60,4.267,0.1,-0.1,-0.083,0.04,-0.04,4,1,-1,5918,66,-65,4.301,0.081,-0.107,-0.074,0.046,-0.044,1.18,0.191460074,-0.112503156,1.026,0.049457764,-0.041437548,6.081350013,1.100384236,-1.290513709,9.784,0.072229331,-0.103588668,1.06,0.11,-0.15,2.279626717,0.298867946,-0.298867946,0.063506878,0.001047775,-0.001047775,378.2117074,101.0809579,-101.0809579,1123.821323,75.19676918,-75.19676918
158,K00232,4833421,K00232.03,Kepler-122 d,CONFIRMED,21.5878875,0.0001205,-0.0001205,2454975.957,0.00396,-0.00396,0.0269,0.4339,-0.0268,4.426,0.138,-0.138,,,,254,11.4,-11.4,0.014626,0.000649,-0.000322,2.19235,0.0475,-0.93676,1.52,0.52,-0.14,0.1533,,,670,,,47.58,46.79,-12.98,37.8,0.819,-0.819,23.863909,24.8,5,,6103,143,-186,4.496,0.044,-0.262,-0.2,0.24,-0.3,0.949,0.327,-0.088,1.028,0.117,-0.132,,,,stellar_q1_q16,14.247,13.173,12.887,12.826,FALSE,5916.8,60,-60,4.267,0.1,-0.1,-0.083,0.04,-0.04,4,1,-1,5918,66,-65,4.301,0.081,-0.107,-0.074,0.046,-0.044,1.18,0.191460074,-0.112503156,1.026,0.049457764,-0.041437548,6.081350013,1.100384236,-1.290513709,9.784,0.072229331,-0.103588668,1.06,0.11,-0.15,1.885316606,0.250401537,-0.250401537,0.153095436,0.002543624,-0.002543624,65.51893848,17.12812655,-17.12812655,725.0287683,47.63760837,-47.63760837
159,K00232,4833421,K00232.04,Kepler-122 e,CONFIRMED,37.9963981,0.0004161,-0.0004161,2454995.977,0.00653,-0.00653,0.9436,0.001,-0.6642,7.231,0.17,-0.17,,,,267.3,12.4,-12.4,0.018653,0.000417,-0.003306,0.0482,1.01804,-0.00357,1.93,0.67,-0.18,0.2235,,,555,,,22.39,22.01,-6.11,15.44,7.6,-7.6,25.31143,25.8,5,,6103,143,-186,4.496,0.044,-0.262,-0.2,0.24,-0.3,0.949,0.327,-0.088,1.028,0.117,-0.132,,,,stellar_q1_q16,14.247,13.173,12.887,12.826,FALSE,5916.8,60,-60,4.267,0.1,-0.1,-0.083,0.04,-0.04,4,1,-1,5918,66,-65,4.301,0.081,-0.107,-0.074,0.046,-0.044,1.18,0.191460074,-0.112503156,1.026,0.049457764,-0.041437548,6.081350013,1.100384236,-1.290513709,9.784,0.072229331,-0.103588668,1.06,0.11,-0.15,2.388128003,0.389493562,-0.389493562,0.223167425,0.003744844,-0.003744844,30.59898524,8.149625024,-8.149625024,599.3634867,39.78114779,-39.78114779
160,K00237,8041216,K00237.01,Kepler-500 b,CONFIRMED,8.508324398,9.11E-06,-9.11E-06,2454967.787,0.000908,-0.000908,0.0023,0.3698,-0.002,3.5033,0.0298,-0.0298,,,,652.1,8,-8,0.023242,0.000445,-0.000176,1.79068,0.0774,-0.36203,2.57,1.2,-0.22,0.0846,,,906,,,159.1,220.97,-43.21,18.994,0.821,-0.821,74.97787,95.6,1,,5934,157,-194,4.474,0.042,-0.317,0.21,0.15,-0.31,1.013,0.473,-0.089,1.116,0.209,-0.149,,,,stellar_q1_q16,14.176,12.995,12.693,12.588,FALSE,5747.9,60,-60,4.222,0.1,-0.1,0.243,0.04,-0.04,2.8,1,-1,5755,64,-64,4.232,0.096,-0.104,0.233,0.041,-0.043,1.31,0.2017088,-0.152270943,1.073,0.078009817,-0.049855106,6.886522963,1.675493857,-1.788422105,9.838,0.094576077,-0.130591577,1.08,0.14,-0.15,3.331904059,0.450811772,-0.450811772,0.083538185,0.001679101,-0.001679101,241.1032513,67.65224833,-67.65224833,1004.186302,70.15633983,-70.15633983
161,K00238,7219825,K00238.03,,FALSE POSITIVE,362.9966,0.0264,-0.0264,2455089.446,0.0454,-0.0454,0.386,0.0808,-0.3859,11.53,1.3,-1.3,,,,281.7,31,-31,0.01559,0.000409,-0.001566,1.65583,0.42782,-0.89972,1.86,0.31,-0.17,1.0006,,,280,,,1.46,0.68,-0.35,225.9,58.4,-58.4,,7.2,3,,6086,104,-124,4.367,0.077,-0.134,-0.14,0.14,-0.14,1.092,0.184,-0.099,1.012,0.063,-0.058,,,,stellar_q1_q16,14.061,12.982,12.725,12.655,TRUE,6153.8,60,-60,4.277,0.1,-0.1,-0.081,0.04,-0.04,5.9,1,-1,6154,67,-66,4.287,0.082,-0.1,-0.072,0.045,-0.045,1.25,0.181727818,-0.122576507,1.11,0.056540605,-0.043149044,4.073802778,0.879163126,-1.175016637,9.61,0.084865338,-0.147783824,1.05,0.11,-0.13,2.128810382,0.294512858,-0.294512858,1.031759449,0.017161094,-0.017161094,1.89721523,0.475193587,-0.475193587,299.0836531,18.69094428,-18.69094428
162,K00238,7219825,K00238.01,Kepler-123 b,CONFIRMED,17.23231686,3.57E-05,-3.57E-05,2454968.092,0.00171,-0.00171,0.2035,0.243,-0.2034,4.5318,0.0539,-0.0539,,,,522.3,9.3,-9.3,0.021011,0.000489,-0.000327,1.56512,0.12106,-0.52047,2.51,0.42,-0.23,0.1312,,,774,,,85.06,39.22,-20.29,29.07,2.2,-2.2,55.50804,62.3,3,,6086,104,-124,4.367,0.077,-0.134,-0.14,0.14,-0.14,1.092,0.184,-0.099,1.012,0.063,-0.058,,,,stellar_q1_q16,14.061,12.982,12.725,12.655,FALSE,6153.8,60,-60,4.277,0.1,-0.1,-0.081,0.04,-0.04,5.9,1,-1,6154,67,-66,4.287,0.082,-0.1,-0.072,0.045,-0.045,1.25,0.181727818,-0.122576507,1.11,0.056540605,-0.043149044,4.073802778,0.879163126,-1.175016637,9.61,0.084865338,-0.147783824,1.05,0.11,-0.13,2.873690703,0.357103996,-0.357103996,0.135224884,0.002249991,-0.002249991,110.1720233,27.809575,-27.809575,825.6221911,51.9830191,-51.9830191
163,K00238,7219825,K00238.02,Kepler-123 c,CONFIRMED,26.6951659,0.0002627,-0.0002627,2454977,0.00873,-0.00873,0.2452,0.1913,-0.2448,4.505,0.22,-0.22,,,,141.3,11.6,-11.6,0.010946,0.000561,-0.000537,2.32377,0.61329,-0.6935,1.31,0.22,-0.12,0.1756,,,669,,,47.48,21.9,-11.32,44.4,11.7,-11.7,11.34964,14.3,3,,6086,104,-124,4.367,0.077,-0.134,-0.14,0.14,-0.14,1.092,0.184,-0.099,1.012,0.063,-0.058,,,,stellar_q1_q16,14.061,12.982,12.725,12.655,FALSE,6153.8,60,-60,4.277,0.1,-0.1,-0.081,0.04,-0.04,5.9,1,-1,6154,67,-66,4.287,0.082,-0.1,-0.072,0.045,-0.045,1.25,0.181727818,-0.122576507,1.11,0.056540605,-0.043149044,4.073802778,0.879163126,-1.175016637,9.61,0.084865338,-0.147783824,1.05,0.11,-0.13,1.491736885,0.195677212,-0.195677212,0.181176304,0.003033634,-0.003033634,61.02506061,15.31797188,-15.31797188,712.2633221,44.49946159,-44.49946159
164,K00241,11288051,K00241.01,Kepler-124 c,CONFIRMED,13.82139306,2.21E-05,-2.21E-05,2454964.794,0.00117,-0.00117,0.8474,0.0038,-0.5852,3.7559,0.0711,-0.0711,,,,851.5,12,-12,0.030628,0.000289,-0.00366,0.44622,1.85342,-0.02469,2.2,0.36,-0.14,0.1012,,,584,,,27.5,14.62,-5.54,16.52,7.6,-7.6,63.3821,74.9,3,,5196,161,-127,4.662,0.026,-0.101,-0.54,0.34,-0.3,0.657,0.108,-0.04,0.724,0.082,-0.066,,,,stellar_q1_q16,14.139,12.78,12.314,12.233,FALSE,4959.8,60,-60,4.453,0.1,-0.1,-0.462,0.04,-0.04,1.3,1,-1,4970,64,-66,4.613,0.033,-0.024,-0.443,0.044,-0.043,0.673,0.024107501,-0.024107501,0.68,0.024185946,-0.021770622,10.23292992,3.714639448,-5.753774101,10.01,0.13449853,-0.358803829,2.71,0.11,-0.1,2.248581609,0.232608979,-0.232608979,0.099136618,0.001662664,-0.001662664,25.02951841,4.264630996,-4.264630996,570.0023543,24.15243234,-24.15243234
165,K00241,11288051,K00241.02,Kepler-124 d,CONFIRMED,30.9507608,0.0001953,-0.0001953,2454986.837,0.00521,-0.00521,0.5985,0.0689,-0.4414,4.182,0.17,-0.17,,,,341.2,16.2,-16.2,0.017532,0.002932,-0.000846,1.98949,1.50658,-1.79792,1.26,0.2,-0.08,0.1733,,,446,,,9.38,4.98,-1.89,46.5,17.6,-17.6,21.431492,23.5,3,,5196,161,-127,4.662,0.026,-0.101,-0.54,0.34,-0.3,0.657,0.108,-0.04,0.724,0.082,-0.066,,,,stellar_q1_q16,14.139,12.78,12.314,12.233,FALSE,4959.8,60,-60,4.453,0.1,-0.1,-0.462,0.04,-0.04,1.3,1,-1,4970,64,-66,4.613,0.033,-0.024,-0.443,0.044,-0.043,0.673,0.024107501,-0.024107501,0.68,0.024185946,-0.021770622,10.23292992,3.714639448,-5.753774101,10.01,0.13449853,-0.358803829,2.71,0.11,-0.1,1.283280472,0.172317285,-0.172317285,0.169720396,0.002828815,-0.002828815,8.548159599,1.458655867,-1.458655867,435.7442664,18.50968094,-18.50968094
166,K00241,11288051,K00241.03,Kepler-124 b,CONFIRMED,3.41045424,1.31E-05,-1.31E-05,2454964.58,0.00301,-0.00301,0.1525,0.2963,-0.1525,2.3452,0.0969,-0.0969,,,,153.3,7.9,-7.9,0.011207,0.00045,-0.000393,2.23727,0.29108,-0.81403,0.8,0.14,-0.04,0.0398,,,931,,,177.77,94.53,-35.77,11.12,1.4,-1.4,19.699879,22.6,3,,5196,161,-127,4.662,0.026,-0.101,-0.54,0.34,-0.3,0.657,0.108,-0.04,0.724,0.082,-0.066,,,,stellar_q1_q16,14.139,12.78,12.314,12.233,FALSE,4959.8,60,-60,4.453,0.1,-0.1,-0.462,0.04,-0.04,1.3,1,-1,4970,64,-66,4.613,0.033,-0.024,-0.443,0.044,-0.043,0.673,0.024107501,-0.024107501,0.68,0.024185946,-0.021770622,10.23292992,3.714639448,-5.753774101,10.01,0.13449853,-0.358803829,2.71,0.11,-0.1,0.824442904,0.0732214,-0.0732214,0.039005807,0.000656406,-0.000656406,161.5401068,27.76592501,-27.76592501,908.5181702,38.86185628,-38.86185628
167,K00244,4349452,K00244.01,Kepler-25 c,CONFIRMED,12.72037435,2.12E-06,-2.12E-06,2455011.528,0.000132,-0.000132,0.1062,0.2045,-0.1062,2.59373,0.00729,-0.00729,,,,1176.3,2.7,-2.7,0.031556,0.000266,-9.80E-05,6.64458,0.05919,-1.36683,4.51,0.08,-0.08,0.113,,,941,,,185.61,16.45,-15.33,38.448,0.342,-0.342,450.9418,530.3,2,,6270,79,-79,4.279,0.009,-0.009,-0.04,0.101,-0.101,1.309,0.023,-0.023,1.187,0.06,-0.06,,,,stellar_q1_q16,10.734,9.764,9.532,9.493,FALSE,6285.3,60,-60,4.292,0.1,-0.1,-0.045,0.04,-0.04,9.3,1,-1,6279,65,-64,4.296,0.076,-0.091,-0.041,0.042,-0.042,1.27,0.16200358,-0.112894464,1.173,0.050748119,-0.043810633,2.992264637,0.75119376,-1.246338755,9.476,0.097273011,-0.233974197,4.38,0.43,-0.49,4.372300209,0.481513447,-0.481513447,0.112515949,0.001884251,-0.001884251,178.2815163,40.60447772,-40.60447772,931.1938644,52.90744184,-52.90744184
168,K00244,4349452,K00244.02,Kepler-25 b,CONFIRMED,6.238534771,2.12E-06,-2.12E-06,2455004.706,0.000272,-0.000272,0.0053,0.2213,-0.0052,3.54393,0.0089,-0.0089,,,,402.8,1.5,-1.5,0.01844,0.000106,-4.50E-05,1.25216,0.01115,-0.10069,2.64,0.04,-0.05,0.0703,,,1193,,,479.56,42.51,-39.59,13.708,0.122,-0.122,231.54532,296.1,2,,6270,79,-79,4.279,0.009,-0.009,-0.04,0.101,-0.101,1.309,0.023,-0.023,1.187,0.06,-0.06,,,,stellar_q1_q16,10.734,9.764,9.532,9.493,FALSE,6285.3,60,-60,4.292,0.1,-0.1,-0.045,0.04,-0.04,9.3,1,-1,6279,65,-64,4.296,0.076,-0.091,-0.041,0.042,-0.042,1.27,0.16200358,-0.112894464,1.173,0.050748119,-0.043810633,2.992264637,0.75119376,-1.246338755,9.476,0.097273011,-0.233974197,4.38,0.43,-0.49,2.554186266,0.274841666,-0.274841666,0.069955613,0.001167802,-0.001167802,459.5478632,102.6037308,-102.6037308,1179.902751,65.63064942,-65.63064942
